date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,total_points_home,previous_points_home,rank_home,rank_change_home,total_points_away,previous_points_away,rank_away,rank_change_away
2022-06-09,Burundi,Cameroon,0.0,1.0,African Cup of Nations qualification,Dar es Salaam,Tanzania,True,1080.62,1075.82,139.0,-2.0,1480.48,1480.82,37.0,-1.0
2022-06-09,Morocco,South Africa,2.0,1.0,African Cup of Nations qualification,Rabat,Morocco,False,1551.88,1547.42,24.0,0.0,1356.01,1358.24,69.0,1.0
2022-06-09,Canada,Curaçao,4.0,0.0,CONCACAF Nations League,Vancouver,Canada,False,1479.0,1497.82,38.0,5.0,1298.39,1298.39,79.0,-1.0
2022-06-09,Portugal,Czech Republic,2.0,0.0,UEFA Nations League,Lisbon,Portugal,False,1674.78,1660.25,8.0,0.0,1500.62,1510.42,33.0,2.0
2022-06-09,Switzerland,Spain,0.0,1.0,UEFA Nations League,Geneva,Switzerland,False,1635.32,1642.83,14.0,0.0,1709.19,1704.75,7.0,0.0
2022-06-09,Sweden,Serbia,0.0,1.0,UEFA Nations League,Stockholm,Sweden,False,1584.77,1588.26,19.0,2.0,1547.53,1547.38,25.0,0.0
2022-06-09,Saudi Arabia,Venezuela,0.0,1.0,Friendly,Murcia,Spain,True,1444.69,1433.95,49.0,-4.0,1398.14,1411.45,58.0,0.0
2022-06-10,United States,Grenada,5.0,0.0,CONCACAF Nations League,Austin,United States,False,1633.72,1643.34,15.0,2.0,968.49,974.03,170.0,1.0
2022-06-10,Austria,France,1.0,1.0,UEFA Nations League,Vienna,Austria,False,1500.37,1511.56,34.0,4.0,1789.85,1786.15,3.0,0.0
2022-06-10,Denmark,Croatia,0.0,1.0,UEFA Nations League,Copenhagen,Denmark,False,1653.6,1654.54,11.0,2.0,1621.11,1620.74,16.0,1.0
2022-06-10,South Korea,Paraguay,2.0,2.0,Friendly,Suwon,South Korea,False,1519.54,1522.85,29.0,0.0,1443.3,1440.53,50.0,0.0
2022-06-10,Chile,Tunisia,0.0,2.0,Kirin Cup,Kobe,Japan,True,1526.4,1543.16,28.0,2.0,1499.8,1489.92,35.0,-1.0
2022-06-10,Japan,Ghana,4.0,1.0,Kirin Cup,Kobe,Japan,False,1553.44,1549.82,23.0,0.0,1387.36,1381.45,60.0,-1.0
2022-06-11,Mexico,Suriname,3.0,0.0,CONCACAF Nations League,Torreón,Mexico,False,1658.82,1647.9,9.0,-3.0,1073.39,1077.57,141.0,1.0
2022-06-11,England,Italy,0.0,0.0,UEFA Nations League,Wolverhampton,England,False,1761.71,1755.52,5.0,0.0,1723.31,1740.77,6.0,0.0
2022-06-11,Hungary,Germany,1.0,1.0,UEFA Nations League,Budapest,Hungary,False,1466.08,1465.62,40.0,-1.0,1650.53,1648.33,12.0,1.0
2022-06-11,Wales,Belgium,1.0,1.0,UEFA Nations League,Cardiff,Wales,False,1588.08,1578.01,18.0,-2.0,1827.0,1828.45,2.0,1.0
2022-06-11,Netherlands,Poland,2.0,2.0,UEFA Nations League,Rotterdam,Netherlands,False,1658.66,1653.73,10.0,0.0,1544.2,1530.62,26.0,-2.0
2022-06-11,Uruguay,Panama,5.0,0.0,Friendly,Montevideo,Uruguay,False,1635.73,1614.05,13.0,-3.0,1382.79,1375.56,61.0,-2.0
2022-06-12,Spain,Czech Republic,2.0,0.0,UEFA Nations League,Málaga,Spain,False,1709.19,1704.75,7.0,0.0,1500.62,1510.42,33.0,2.0
2022-06-12,Switzerland,Portugal,1.0,0.0,UEFA Nations League,Geneva,Switzerland,False,1635.32,1642.83,14.0,0.0,1674.78,1660.25,8.0,0.0
2022-06-12,Slovenia,Serbia,2.0,2.0,UEFA Nations League,Ljubljana,Slovenia,False,1378.23,1375.42,65.0,1.0,1547.53,1547.38,25.0,0.0
2022-06-12,Iran,Algeria,1.0,2.0,Friendly,Doha,Qatar,True,1564.49,1572.89,21.0,0.0,1461.26,1460.93,44.0,1.0
2022-06-13,Australia,Peru,0.0,0.0,FIFA World Cup qualification,Al Rayyan,Qatar,True,1462.29,1486.86,42.0,5.0,1562.32,1563.45,22.0,0.0
2022-06-13,Morocco,Liberia,2.0,0.0,African Cup of Nations qualification,Casablanca,Morocco,False,1551.88,1547.42,24.0,0.0,1050.5,1058.28,149.0,4.0
2022-06-13,Honduras,Canada,2.0,1.0,CONCACAF Nations League,San Pedro Sula,Honduras,False,1289.47,1303.96,82.0,4.0,1479.0,1497.82,38.0,5.0
2022-06-13,Denmark,Austria,2.0,0.0,UEFA Nations League,Copenhagen,Denmark,False,1653.6,1654.54,11.0,2.0,1500.37,1511.56,34.0,4.0
2022-06-13,France,Croatia,0.0,1.0,UEFA Nations League,Paris,France,False,1789.85,1786.15,3.0,0.0,1621.11,1620.74,16.0,1.0
2022-06-14,Costa Rica,New Zealand,1.0,0.0,FIFA World Cup qualification,Al Rayyan,Qatar,True,1503.09,1464.06,31.0,-11.0,1206.07,1161.66,101.0,-10.0
2022-06-14,Jamaica,Mexico,1.0,1.0,CONCACAF Nations League,Kingston,Jamaica,False,1378.75,1378.62,64.0,2.0,1658.82,1647.9,9.0,-3.0
2022-06-14,El Salvador,United States,1.0,1.0,CONCACAF Nations League,San Salvador,El Salvador,False,1331.65,1346.04,74.0,4.0,1633.72,1643.34,15.0,2.0
2022-06-14,England,Hungary,0.0,4.0,UEFA Nations League,Wolverhampton,England,False,1761.71,1755.52,5.0,0.0,1466.08,1465.62,40.0,-1.0
2022-06-14,Germany,Italy,5.0,2.0,UEFA Nations League,Mönchengladbach,Germany,False,1650.53,1648.33,12.0,1.0,1723.31,1740.77,6.0,0.0
2022-06-14,Netherlands,Wales,3.0,2.0,UEFA Nations League,Rotterdam,Netherlands,False,1658.66,1653.73,10.0,0.0,1588.08,1578.01,18.0,-2.0
2022-06-14,Poland,Belgium,0.0,1.0,UEFA Nations League,Warsaw,Poland,False,1544.2,1530.62,26.0,-2.0,1827.0,1828.45,2.0,1.0
2022-06-14,Chile,Ghana,0.0,0.0,Kirin Cup,Suita,Japan,True,1526.4,1543.16,28.0,2.0,1387.36,1381.45,60.0,-1.0
2022-06-14,Japan,Tunisia,0.0,3.0,Kirin Cup,Suita,Japan,False,1553.44,1549.82,23.0,0.0,1499.8,1489.92,35.0,-1.0
2022-06-14,South Korea,Egypt,4.0,1.0,Friendly,Seoul,South Korea,False,1519.54,1522.85,29.0,0.0,1500.67,1497.05,32.0,-2.0
2022-08-31,Mexico,Paraguay,0.0,1.0,Friendly,Atlanta,United States,True,1649.57,1649.57,12.0,0.0,1440.13,1440.13,50.0,0.0
2022-09-22,Australia,New Zealand,1.0,0.0,Friendly,Brisbane,Australia,False,1483.73,1483.73,39.0,0.0,1198.96,1198.96,103.0,0.0
2022-09-22,Comoros,Tunisia,0.0,1.0,Friendly,Orléans,France,True,1127.44,1131.88,127.0,1.0,1507.86,1507.86,30.0,0.0
2022-09-22,Croatia,Denmark,2.0,1.0,UEFA Nations League,Zagreb,Croatia,False,1632.15,1632.15,15.0,0.0,1665.47,1665.47,10.0,0.0
2022-09-22,France,Austria,2.0,0.0,UEFA Nations League,Paris,France,False,1764.85,1764.85,4.0,0.0,1502.47,1502.47,33.0,0.0
2022-09-22,Belgium,Wales,2.0,1.0,UEFA Nations League,Brussels,Belgium,False,1821.92,1821.92,2.0,0.0,1582.13,1582.13,19.0,0.0
2022-09-22,Poland,Netherlands,0.0,2.0,UEFA Nations League,Warsaw,Poland,False,1546.18,1546.18,26.0,0.0,1679.41,1679.41,8.0,0.0
2022-09-23,Japan,United States,2.0,0.0,Kirin Challenge Cup,Düsseldorf,Germany,True,1554.69,1552.77,24.0,0.0,1635.01,1635.01,14.0,0.0
2022-09-23,Argentina,Honduras,3.0,0.0,Friendly,Miami Gardens,United States,True,1770.65,1770.65,3.0,0.0,1299.69,1299.69,80.0,0.0
2022-09-23,Brazil,Ghana,3.0,0.0,Friendly,Le Havre,France,True,1837.56,1837.56,1.0,0.0,1393.47,1389.68,60.0,0.0
2022-09-23,Cameroon,Uzbekistan,0.0,2.0,Friendly,Goyang,South Korea,True,1484.95,1484.95,38.0,0.0,1306.63,1306.63,77.0,0.0
2022-09-23,Canada,Qatar,2.0,0.0,Friendly,Vienna,Austria,True,1473.82,1473.82,43.0,0.0,1441.97,1441.41,48.0,-1.0
2022-09-23,Iran,Uruguay,1.0,0.0,Friendly,St Polten,Austria,True,1558.64,1558.64,22.0,-1.0,1640.95,1643.71,13.0,0.0
2022-09-23,South Korea,Costa Rica,2.0,2.0,Friendly,Goyang,South Korea,False,1526.02,1526.2,28.0,0.0,1500.06,1500.06,34.0,0.0
2022-09-23,Morocco,Chile,2.0,0.0,Friendly,Barcelona,Spain,True,1558.35,1558.9,23.0,1.0,1514.86,1514.86,29.0,0.0
2022-09-23,Saudi Arabia,Ecuador,0.0,0.0,Friendly,Murcia,Spain,True,1435.74,1435.74,53.0,0.0,1463.74,1463.74,44.0,0.0
2022-09-23,Germany,Hungary,0.0,1.0,UEFA Nations League,Leipzig,Germany,False,1658.96,1658.96,11.0,0.0,1486.76,1486.76,37.0,0.0
2022-09-23,Italy,England,1.0,0.0,UEFA Nations League,Milan,Italy,False,1713.86,1713.86,7.0,0.0,1737.46,1737.46,5.0,0.0
2022-09-24,Bolivia,Senegal,0.0,2.0,Friendly,Orléans,France,True,1298.81,1298.81,81.0,0.0,1584.59,1593.45,18.0,0.0
2022-09-24,Mexico,Peru,1.0,0.0,Friendly,Pasadena,United States,True,1649.57,1649.57,12.0,0.0,1562.24,1562.24,21.0,0.0
2022-09-24,Czech Republic,Portugal,0.0,4.0,UEFA Nations League,Prague,Czech Republic,False,1502.9,1502.9,32.0,0.0,1678.65,1678.65,9.0,0.0
2022-09-24,Spain,Switzerland,1.0,2.0,UEFA Nations League,Zaragoza,Spain,False,1716.93,1716.93,6.0,0.0,1621.43,1621.43,16.0,0.0
2022-09-24,Serbia,Sweden,4.0,1.0,UEFA Nations League,Belgrade,Serbia,False,1549.53,1549.53,25.0,0.0,1563.44,1563.44,20.0,0.0
2022-09-25,New Zealand,Australia,0.0,2.0,Friendly,Auckland,New Zealand,False,1198.96,1198.96,103.0,0.0,1483.73,1483.73,39.0,0.0
2022-09-25,Austria,Croatia,1.0,3.0,UEFA Nations League,Vienna,Austria,False,1502.47,1502.47,33.0,0.0,1632.15,1632.15,15.0,0.0
2022-09-25,Denmark,France,2.0,0.0,UEFA Nations League,Copenhagen,Denmark,False,1665.47,1665.47,10.0,0.0,1764.85,1764.85,4.0,0.0
2022-09-25,Wales,Poland,0.0,1.0,UEFA Nations League,Cardiff,Wales,False,1582.13,1582.13,19.0,0.0,1546.18,1546.18,26.0,0.0
2022-09-25,Netherlands,Belgium,1.0,0.0,UEFA Nations League,Amsterdam,Netherlands,False,1679.41,1679.41,8.0,0.0,1821.92,1821.92,2.0,0.0
2022-09-26,England,Germany,3.0,3.0,UEFA Nations League,London,England,False,1737.46,1737.46,5.0,0.0,1658.96,1658.96,11.0,0.0
2022-09-27,Argentina,Jamaica,3.0,0.0,Friendly,Harrison,United States,True,1770.65,1770.65,3.0,0.0,1382.06,1382.06,62.0,0.0
2022-09-27,Brazil,Tunisia,5.0,1.0,Friendly,Paris,France,True,1837.56,1837.56,1.0,0.0,1507.86,1507.86,30.0,0.0
2022-09-27,Canada,Uruguay,0.0,2.0,Friendly,Bratislava,Slovakia,True,1473.82,1473.82,43.0,0.0,1640.95,1643.71,13.0,0.0
2022-09-27,Costa Rica,Uzbekistan,2.0,1.0,Friendly,Suwon,South Korea,True,1500.06,1500.06,34.0,0.0,1306.63,1306.63,77.0,0.0
2022-09-27,Ecuador,Japan,0.0,0.0,Kirin Challenge Cup,Düsseldorf,Germany,True,1463.74,1463.74,44.0,0.0,1554.69,1552.77,24.0,0.0
2022-09-27,Ghana,Nicaragua,1.0,0.0,Friendly,Lorca,Spain,True,1393.47,1389.68,60.0,0.0,1079.18,1079.18,139.0,0.0
2022-09-27,Iran,Senegal,1.0,1.0,Friendly,Maria Enzersdorf,Austria,True,1558.64,1558.64,22.0,-1.0,1584.59,1593.45,18.0,0.0
2022-09-27,South Korea,Cameroon,1.0,0.0,Friendly,Seoul,South Korea,False,1526.02,1526.2,28.0,0.0,1484.95,1484.95,38.0,0.0
2022-09-27,Mexico,Colombia,2.0,3.0,Friendly,Santa Clara,United States,True,1649.57,1649.57,12.0,0.0,1604.07,1604.07,17.0,0.0
2022-09-27,Paraguay,Morocco,0.0,0.0,Friendly,Sevilla,Spain,True,1440.13,1440.13,50.0,0.0,1558.35,1558.9,23.0,1.0
2022-09-27,Qatar,Chile,2.0,2.0,Friendly,Vienna,Austria,True,1441.97,1441.41,48.0,-1.0,1514.86,1514.86,29.0,0.0
2022-09-27,Saudi Arabia,United States,0.0,0.0,Friendly,Murcia,Spain,True,1435.74,1435.74,53.0,0.0,1635.01,1635.01,14.0,0.0
2022-09-27,Portugal,Spain,0.0,1.0,UEFA Nations League,Braga,Portugal,False,1678.65,1678.65,9.0,0.0,1716.93,1716.93,6.0,0.0
2022-09-27,Switzerland,Czech Republic,2.0,1.0,UEFA Nations League,St. Gallen,Switzerland,False,1621.43,1621.43,16.0,0.0,1502.9,1502.9,32.0,0.0
2022-09-27,Norway,Serbia,0.0,2.0,UEFA Nations League,Oslo,Norway,False,1488.57,1488.57,36.0,0.0,1549.53,1549.53,25.0,0.0
